txn_floor,0.37943661473444246
XII_5000,0.3978465851790435
VIII_10000,0.42402098588042564
VII_10000,0.4331610752519391
XII_10000,0.4582570873689416
XIV_10000,0.46496257353984216
XII_MIN,0.5698418377733812
II_MIN,0.5699359751245138
VIII_MIN,0.5699370986699871
VII_MIN,0.5699370986699872
XIII_MIN,0.5699400753889295
XIV_MIN,0.5699400753889295
I_MIN,0.5699400753889295
IX_MIN,0.5699400753889295
IV_MIN,0.5699400753889295
XI_MIN,0.5699400753889295
V_MIN,0.5699400753889295
VI_MIN,0.5699400753889295
X_MIN,0.5699400753889297
III_MIN,0.5699400753889297
parking_price,0.583265618813714
parking_area,0.5944236446548004
building_id,0.594517180074923
VII_index_10000,2.65625
XII_index_5000,2.65625
XIV_index_5000,2.65625
X_index_10000,2.65625
I_index_5000,2.65625
I_index_10000,2.65625
XII_index_10000,2.65625
II_index_5000,2.65625
II_index_10000,2.65625
III_index_5000,2.65625
III_index_10000,2.65625
X_index_5000,2.65625
IV_index_10000,2.65625
IX_index_10000,2.65625
V_index_5000,2.65625
VIII_index_10000,2.65625
VIII_index_5000,2.65625
XIV_index_10000,2.65625
VI_index_5000,2.65625
VI_index_10000,2.65625
VII_index_5000,2.65625
V_index_10000,2.65625
